,scennumb,nsites_train,intra,select,regression,idtrain,idtest,hm,y_ref,y_pred,TP,TN,weights
11757,9,3,1,1,1,234,3,1,1,1,1,0,1.16346153846
11758,9,3,1,1,1,234,3,1,1,1,1,0,1.16346153846
11759,9,3,1,1,1,234,3,1,1,1,1,0,1.16346153846
11760,9,3,1,1,1,234,3,1,1,1,1,0,1.16346153846
11761,9,3,1,1,1,234,3,0,1,0,0,0,1.16346153846
11762,9,3,1,1,1,234,3,0,1,0,0,0,1.16346153846
11763,9,3,1,1,1,234,3,1,0,0,0,1,1.16346153846
11764,9,3,1,1,1,234,3,0,1,0,0,0,1.16346153846
11765,9,3,1,1,1,234,3,0,1,0,0,0,1.16346153846
11766,9,3,1,1,1,234,3,0,1,0,0,0,1.16346153846
11767,9,3,1,1,1,234,3,1,0,0,0,1,1.16346153846
11768,9,3,1,1,1,234,3,0,0,1,0,0,1.16346153846
11769,9,3,1,1,1,234,3,1,1,1,1,0,1.16346153846
11770,9,3,1,1,1,234,3,1,0,0,0,1,1.16346153846
11771,9,3,1,1,1,234,3,0,0,1,0,0,1.16346153846
11772,9,3,1,1,1,234,3,1,0,0,0,1,1.16346153846
11773,9,3,1,1,1,234,3,1,0,0,0,1,1.16346153846
11774,9,3,1,1,1,234,3,1,1,1,1,0,1.16346153846
11775,9,3,1,1,1,234,3,1,0,0,0,1,1.16346153846
11776,7,3,1,0,1,234,3,1,1,1,1,0,1.16346153846
11777,7,3,1,0,1,234,3,1,0,0,0,1,1.16346153846
11778,7,3,1,0,1,234,3,0,0,1,0,0,1.16346153846
11779,7,3,1,0,1,234,3,1,0,0,0,1,1.16346153846
11780,7,3,1,0,1,234,3,1,0,0,0,1,1.16346153846
11781,7,3,1,0,1,234,3,1,0,0,0,1,1.16346153846
11782,7,3,1,0,1,234,3,0,0,1,0,0,1.16346153846
11783,7,3,1,0,1,234,3,1,1,1,1,0,1.16346153846
11784,7,3,1,0,1,234,3,0,0,1,0,0,1.16346153846
11785,7,3,1,0,1,234,3,1,1,1,1,0,1.16346153846
11786,7,3,1,0,1,234,3,1,0,0,0,1,1.16346153846
11787,7,3,1,0,1,234,3,1,0,0,0,1,1.16346153846
11788,7,3,1,0,1,234,3,1,1,1,1,0,1.16346153846
11789,7,3,1,0,1,234,3,1,0,0,0,1,1.16346153846
11790,7,3,1,0,1,234,3,1,1,1,1,0,1.16346153846
11791,7,3,1,0,1,234,3,1,0,0,0,1,1.16346153846
11792,7,3,1,0,1,234,3,1,0,0,0,1,1.16346153846
11793,7,3,1,0,1,234,3,1,1,1,1,0,1.16346153846
11794,7,3,1,0,1,234,3,1,1,1,1,0,1.16346153846
11795,7,3,1,0,1,234,3,1,0,0,0,1,1.16346153846
11796,7,3,1,0,1,234,3,1,1,1,1,0,1.16346153846
11797,7,3,1,0,1,234,3,1,1,1,1,0,1.16346153846
11798,7,3,1,0,1,234,3,1,1,1,1,0,1.16346153846
11799,7,3,1,0,1,234,3,1,0,0,0,1,1.16346153846
11800,7,3,1,0,1,234,3,0,1,0,0,0,1.16346153846
11801,7,3,1,0,1,234,3,1,1,1,1,0,1.16346153846
11802,7,3,1,0,1,234,3,1,1,1,1,0,1.16346153846
11803,7,3,1,0,1,234,3,1,0,0,0,1,1.16346153846
11804,7,3,1,0,1,234,3,0,1,0,0,0,1.16346153846
11805,7,3,1,0,1,234,3,1,0,0,0,1,1.16346153846
11806,7,3,1,0,1,234,3,0,1,0,0,0,1.16346153846
11807,7,3,1,0,1,234,3,0,1,0,0,0,1.16346153846
11808,7,3,1,0,1,234,3,1,0,0,0,1,1.16346153846
11809,7,3,1,0,1,234,3,1,1,1,1,0,1.16346153846
11810,7,3,1,0,1,234,3,1,1,1,1,0,1.16346153846
11811,7,3,1,0,1,234,3,1,1,1,1,0,1.16346153846
11812,7,3,1,0,1,234,3,0,1,0,0,0,1.16346153846
11813,7,3,1,0,1,234,3,1,0,0,0,1,1.16346153846
11814,7,3,1,0,1,234,3,1,1,1,1,0,1.16346153846
11815,7,3,1,0,1,234,3,1,0,0,0,1,1.16346153846
11816,7,3,1,0,1,234,3,1,0,0,0,1,1.16346153846
11817,7,3,1,0,1,234,3,0,1,0,0,0,1.16346153846
11818,7,3,1,0,1,234,3,1,1,1,1,0,1.16346153846
11819,7,3,1,0,1,234,3,1,0,0,0,1,1.16346153846
11820,7,3,1,0,1,234,3,1,0,0,0,1,1.16346153846
11821,7,3,1,0,1,234,3,1,0,0,0,1,1.16346153846
11822,7,3,1,0,1,234,3,1,0,0,0,1,1.16346153846
11823,7,3,1,0,1,234,3,0,1,0,0,0,1.16346153846
11824,7,3,1,0,1,234,3,0,1,0,0,0,1.16346153846
11825,7,3,1,0,1,234,3,1,0,0,0,1,1.16346153846
11826,7,3,1,0,1,234,3,0,1,0,0,0,1.16346153846
11827,7,3,1,0,1,234,3,1,0,0,0,1,1.16346153846
11828,2,1,0,1,0,1,4,0,1,0,0,0,1.77941176471
11829,2,1,0,1,0,1,4,1,0,0,0,1,1.77941176471
11830,2,1,0,1,0,1,4,1,1,1,1,0,1.77941176471
11831,2,1,0,1,0,1,4,1,0,0,0,1,1.77941176471
11832,2,1,0,1,0,1,4,1,0,0,0,1,1.77941176471
11833,2,1,0,1,0,1,4,1,0,0,0,1,1.77941176471
11834,2,1,0,1,0,1,4,0,1,0,0,0,1.77941176471
11835,2,1,0,1,0,1,4,0,0,1,0,0,1.77941176471
11836,2,1,0,1,0,1,4,0,1,0,0,0,1.77941176471
11837,2,1,0,1,0,1,4,0,1,0,0,0,1.77941176471
11838,2,1,0,1,0,1,4,0,0,1,0,0,1.77941176471
11839,2,1,0,1,0,1,4,1,0,0,0,1,1.77941176471
11840,2,1,0,1,0,1,4,0,0,1,0,0,1.77941176471
11841,2,1,0,1,0,1,4,1,1,1,1,0,1.77941176471
11842,2,1,0,1,0,1,4,1,1,1,1,0,1.77941176471
11843,2,1,0,1,0,1,4,0,0,1,0,0,1.77941176471
11844,2,1,0,1,0,1,4,1,1,1,1,0,1.77941176471
11845,2,1,0,1,0,1,4,1,0,0,0,1,1.77941176471
11846,2,1,0,1,0,1,4,1,1,1,1,0,1.77941176471
11847,2,1,0,1,0,1,4,1,1,1,1,0,1.77941176471
11848,2,1,0,1,0,1,4,1,0,0,0,1,1.77941176471
11849,2,1,0,1,0,1,4,1,1,1,1,0,1.77941176471
11850,2,1,0,1,0,1,4,1,0,0,0,1,1.77941176471
11851,2,1,0,1,0,1,4,0,0,1,0,0,1.77941176471
11852,2,1,0,1,0,1,4,1,1,1,1,0,1.77941176471
11853,2,1,0,1,0,1,4,1,0,0,0,1,1.77941176471
11854,2,1,0,1,0,1,4,0,1,0,0,0,1.77941176471
11855,2,1,0,1,0,1,4,0,0,1,0,0,1.77941176471
11856,2,1,0,1,0,1,4,1,1,1,1,0,1.77941176471
11857,2,1,0,1,0,1,4,0,1,0,0,0,1.77941176471
11858,2,1,0,1,0,1,4,0,1,0,0,0,1.77941176471
11859,2,1,0,1,0,1,4,1,1,1,1,0,1.77941176471
11860,2,1,0,1,0,1,4,1,0,0,0,1,1.77941176471
11861,2,1,0,1,0,1,4,1,0,0,0,1,1.77941176471
11862,2,1,0,0,0,1,4,0,1,0,0,0,1.77941176471
11863,2,1,0,0,0,1,4,1,0,0,0,1,1.77941176471
11864,2,1,0,0,0,1,4,1,1,1,1,0,1.77941176471
11865,2,1,0,0,0,1,4,1,0,0,0,1,1.77941176471
11866,2,1,0,0,0,1,4,1,0,0,0,1,1.77941176471
11867,2,1,0,0,0,1,4,1,0,0,0,1,1.77941176471
11868,2,1,0,0,0,1,4,0,1,0,0,0,1.77941176471
11869,2,1,0,0,0,1,4,0,0,1,0,0,1.77941176471
11870,2,1,0,0,0,1,4,0,1,0,0,0,1.77941176471
11871,2,1,0,0,0,1,4,0,1,0,0,0,1.77941176471
11872,2,1,0,0,0,1,4,0,0,1,0,0,1.77941176471
11873,2,1,0,0,0,1,4,1,0,0,0,1,1.77941176471
11874,2,1,0,0,0,1,4,0,0,1,0,0,1.77941176471
11875,2,1,0,0,0,1,4,1,1,1,1,0,1.77941176471
11876,2,1,0,0,0,1,4,1,1,1,1,0,1.77941176471
11877,2,1,0,0,0,1,4,0,0,1,0,0,1.77941176471
11878,2,1,0,0,0,1,4,1,1,1,1,0,1.77941176471
11879,2,1,0,0,0,1,4,1,0,0,0,1,1.77941176471
11880,2,1,0,0,0,1,4,1,1,1,1,0,1.77941176471
11881,2,1,0,0,0,1,4,1,1,1,1,0,1.77941176471
11882,2,1,0,0,0,1,4,1,0,0,0,1,1.77941176471
11883,2,1,0,0,0,1,4,1,1,1,1,0,1.77941176471
11884,2,1,0,0,0,1,4,1,0,0,0,1,1.77941176471
11885,2,1,0,0,0,1,4,0,0,1,0,0,1.77941176471
11886,2,1,0,0,0,1,4,1,1,1,1,0,1.77941176471
11887,2,1,0,0,0,1,4,1,0,0,0,1,1.77941176471
11888,2,1,0,0,0,1,4,0,1,0,0,0,1.77941176471
11889,2,1,0,0,0,1,4,0,0,1,0,0,1.77941176471
11890,2,1,0,0,0,1,4,1,1,1,1,0,1.77941176471
11891,2,1,0,0,0,1,4,0,1,0,0,0,1.77941176471
11892,2,1,0,0,0,1,4,0,1,0,0,0,1.77941176471
11893,2,1,0,0,0,1,4,1,1,1,1,0,1.77941176471
11894,2,1,0,0,0,1,4,1,0,0,0,1,1.77941176471
11895,2,1,0,0,0,1,4,1,0,0,0,1,1.77941176471
11896,2,1,0,1,1,1,4,0,1,0,0,0,1.77941176471
11897,2,1,0,1,1,1,4,0,0,1,0,0,1.77941176471
11898,2,1,0,1,1,1,4,1,1,1,1,0,1.77941176471
11899,2,1,0,1,1,1,4,1,0,0,0,1,1.77941176471
11900,2,1,0,1,1,1,4,1,0,0,0,1,1.77941176471
11901,2,1,0,1,1,1,4,1,0,0,0,1,1.77941176471
11902,2,1,0,1,1,1,4,0,1,0,0,0,1.77941176471
11903,2,1,0,1,1,1,4,0,0,1,0,0,1.77941176471
11904,2,1,0,1,1,1,4,0,1,0,0,0,1.77941176471
11905,2,1,0,1,1,1,4,0,1,0,0,0,1.77941176471
11906,2,1,0,1,1,1,4,0,0,1,0,0,1.77941176471
11907,2,1,0,1,1,1,4,1,0,0,0,1,1.77941176471
11908,2,1,0,1,1,1,4,0,0,1,0,0,1.77941176471
11909,2,1,0,1,1,1,4,0,1,0,0,0,1.77941176471
11910,2,1,0,1,1,1,4,1,1,1,1,0,1.77941176471
11911,2,1,0,1,1,1,4,1,0,0,0,1,1.77941176471
11912,2,1,0,1,1,1,4,1,1,1,1,0,1.77941176471
11913,2,1,0,1,1,1,4,1,0,0,0,1,1.77941176471
11914,2,1,0,1,1,1,4,1,1,1,1,0,1.77941176471
11915,2,1,0,1,1,1,4,1,1,1,1,0,1.77941176471
11916,2,1,0,1,1,1,4,1,0,0,0,1,1.77941176471
11917,2,1,0,1,1,1,4,1,1,1,1,0,1.77941176471
11918,2,1,0,1,1,1,4,1,0,0,0,1,1.77941176471
11919,2,1,0,1,1,1,4,0,0,1,0,0,1.77941176471
11920,2,1,0,1,1,1,4,1,1,1,1,0,1.77941176471
11921,2,1,0,1,1,1,4,0,0,1,0,0,1.77941176471
11922,2,1,0,1,1,1,4,0,1,0,0,0,1.77941176471
11923,2,1,0,1,1,1,4,1,0,0,0,1,1.77941176471
11924,2,1,0,1,1,1,4,1,1,1,1,0,1.77941176471
11925,2,1,0,1,1,1,4,0,1,0,0,0,1.77941176471
11926,2,1,0,1,1,1,4,0,1,0,0,0,1.77941176471
11927,2,1,0,1,1,1,4,1,1,1,1,0,1.77941176471
11928,2,1,0,1,1,1,4,1,0,0,0,1,1.77941176471
11929,2,1,0,1,1,1,4,1,0,0,0,1,1.77941176471
11930,2,1,0,0,1,1,4,0,1,0,0,0,1.77941176471
11931,2,1,0,0,1,1,4,0,0,1,0,0,1.77941176471
11932,2,1,0,0,1,1,4,1,1,1,1,0,1.77941176471
11933,2,1,0,0,1,1,4,1,0,0,0,1,1.77941176471
11934,2,1,0,0,1,1,4,1,0,0,0,1,1.77941176471
11935,2,1,0,0,1,1,4,1,0,0,0,1,1.77941176471
11936,2,1,0,0,1,1,4,0,1,0,0,0,1.77941176471
11937,2,1,0,0,1,1,4,0,0,1,0,0,1.77941176471
11938,2,1,0,0,1,1,4,0,1,0,0,0,1.77941176471
11939,2,1,0,0,1,1,4,0,1,0,0,0,1.77941176471
11940,2,1,0,0,1,1,4,0,0,1,0,0,1.77941176471
11941,2,1,0,0,1,1,4,1,0,0,0,1,1.77941176471
11942,2,1,0,0,1,1,4,0,0,1,0,0,1.77941176471
11943,2,1,0,0,1,1,4,0,1,0,0,0,1.77941176471
11944,2,1,0,0,1,1,4,1,1,1,1,0,1.77941176471
11945,2,1,0,0,1,1,4,1,0,0,0,1,1.77941176471
11946,2,1,0,0,1,1,4,1,1,1,1,0,1.77941176471
11947,2,1,0,0,1,1,4,1,0,0,0,1,1.77941176471
11948,2,1,0,0,1,1,4,1,1,1,1,0,1.77941176471
11949,2,1,0,0,1,1,4,1,1,1,1,0,1.77941176471
11950,2,1,0,0,1,1,4,1,0,0,0,1,1.77941176471
11951,2,1,0,0,1,1,4,1,1,1,1,0,1.77941176471
11952,2,1,0,0,1,1,4,1,0,0,0,1,1.77941176471
11953,2,1,0,0,1,1,4,0,0,1,0,0,1.77941176471
11954,2,1,0,0,1,1,4,1,1,1,1,0,1.77941176471
11955,2,1,0,0,1,1,4,0,0,1,0,0,1.77941176471
11956,2,1,0,0,1,1,4,0,1,0,0,0,1.77941176471
11957,2,1,0,0,1,1,4,1,0,0,0,1,1.77941176471
11958,2,1,0,0,1,1,4,1,1,1,1,0,1.77941176471
11959,2,1,0,0,1,1,4,0,1,0,0,0,1.77941176471
11960,2,1,0,0,1,1,4,0,1,0,0,0,1.77941176471
11961,2,1,0,0,1,1,4,1,1,1,1,0,1.77941176471
11962,2,1,0,0,1,1,4,1,0,0,0,1,1.77941176471
11963,2,1,0,0,1,1,4,1,0,0,0,1,1.77941176471
11964,2,1,0,1,0,2,4,1,1,1,1,0,1.77941176471
11965,2,1,0,1,0,2,4,0,0,1,0,0,1.77941176471
11966,2,1,0,1,0,2,4,1,1,1,1,0,1.77941176471
11967,2,1,0,1,0,2,4,0,0,1,0,0,1.77941176471
11968,2,1,0,1,0,2,4,0,0,1,0,0,1.77941176471
11969,2,1,0,1,0,2,4,0,0,1,0,0,1.77941176471
11970,2,1,0,1,0,2,4,1,1,1,1,0,1.77941176471
11971,2,1,0,1,0,2,4,0,0,1,0,0,1.77941176471
11972,2,1,0,1,0,2,4,1,1,1,1,0,1.77941176471
11973,2,1,0,1,0,2,4,0,1,0,0,0,1.77941176471
11974,2,1,0,1,0,2,4,0,0,1,0,0,1.77941176471
11975,2,1,0,1,0,2,4,0,0,1,0,0,1.77941176471
11976,2,1,0,1,0,2,4,0,0,1,0,0,1.77941176471
11977,2,1,0,1,0,2,4,1,1,1,1,0,1.77941176471
11978,2,1,0,1,0,2,4,1,1,1,1,0,1.77941176471
11979,2,1,0,1,0,2,4,0,0,1,0,0,1.77941176471
11980,2,1,0,1,0,2,4,1,1,1,1,0,1.77941176471
11981,2,1,0,1,0,2,4,0,0,1,0,0,1.77941176471
11982,2,1,0,1,0,2,4,1,1,1,1,0,1.77941176471
11983,2,1,0,1,0,2,4,1,1,1,1,0,1.77941176471
11984,2,1,0,1,0,2,4,0,0,1,0,0,1.77941176471
11985,2,1,0,1,0,2,4,1,1,1,1,0,1.77941176471
11986,2,1,0,1,0,2,4,0,0,1,0,0,1.77941176471
11987,2,1,0,1,0,2,4,0,0,1,0,0,1.77941176471
11988,2,1,0,1,0,2,4,1,1,1,1,0,1.77941176471
11989,2,1,0,1,0,2,4,0,0,1,0,0,1.77941176471
11990,2,1,0,1,0,2,4,1,1,1,1,0,1.77941176471
11991,2,1,0,1,0,2,4,0,0,1,0,0,1.77941176471
11992,2,1,0,1,0,2,4,1,1,1,1,0,1.77941176471
11993,2,1,0,1,0,2,4,1,1,1,1,0,1.77941176471
11994,2,1,0,1,0,2,4,0,1,0,0,0,1.77941176471
11995,2,1,0,1,0,2,4,1,1,1,1,0,1.77941176471
11996,2,1,0,1,0,2,4,0,0,1,0,0,1.77941176471
11997,2,1,0,1,0,2,4,1,0,0,0,1,1.77941176471
11998,2,1,0,0,0,2,4,1,1,1,1,0,1.77941176471
11999,2,1,0,0,0,2,4,0,0,1,0,0,1.77941176471
12000,2,1,0,0,0,2,4,1,1,1,1,0,1.77941176471
12001,2,1,0,0,0,2,4,0,0,1,0,0,1.77941176471
12002,2,1,0,0,0,2,4,0,0,1,0,0,1.77941176471
12003,2,1,0,0,0,2,4,0,0,1,0,0,1.77941176471
12004,2,1,0,0,0,2,4,1,1,1,1,0,1.77941176471
12005,2,1,0,0,0,2,4,0,0,1,0,0,1.77941176471
12006,2,1,0,0,0,2,4,1,1,1,1,0,1.77941176471
12007,2,1,0,0,0,2,4,0,1,0,0,0,1.77941176471
12008,2,1,0,0,0,2,4,0,0,1,0,0,1.77941176471
12009,2,1,0,0,0,2,4,0,0,1,0,0,1.77941176471
12010,2,1,0,0,0,2,4,0,0,1,0,0,1.77941176471
12011,2,1,0,0,0,2,4,1,1,1,1,0,1.77941176471
12012,2,1,0,0,0,2,4,1,1,1,1,0,1.77941176471
12013,2,1,0,0,0,2,4,0,0,1,0,0,1.77941176471
12014,2,1,0,0,0,2,4,1,1,1,1,0,1.77941176471
12015,2,1,0,0,0,2,4,0,0,1,0,0,1.77941176471
12016,2,1,0,0,0,2,4,1,1,1,1,0,1.77941176471
12017,2,1,0,0,0,2,4,1,1,1,1,0,1.77941176471
12018,2,1,0,0,0,2,4,0,0,1,0,0,1.77941176471
12019,2,1,0,0,0,2,4,1,1,1,1,0,1.77941176471
12020,2,1,0,0,0,2,4,0,0,1,0,0,1.77941176471
12021,2,1,0,0,0,2,4,0,0,1,0,0,1.77941176471
12022,2,1,0,0,0,2,4,1,1,1,1,0,1.77941176471
12023,2,1,0,0,0,2,4,0,0,1,0,0,1.77941176471
12024,2,1,0,0,0,2,4,1,1,1,1,0,1.77941176471
12025,2,1,0,0,0,2,4,0,0,1,0,0,1.77941176471
12026,2,1,0,0,0,2,4,1,1,1,1,0,1.77941176471
12027,2,1,0,0,0,2,4,1,1,1,1,0,1.77941176471
12028,2,1,0,0,0,2,4,0,1,0,0,0,1.77941176471
12029,2,1,0,0,0,2,4,1,1,1,1,0,1.77941176471
12030,2,1,0,0,0,2,4,0,0,1,0,0,1.77941176471
12031,2,1,0,0,0,2,4,1,0,0,0,1,1.77941176471
12032,2,1,0,1,1,2,4,1,1,1,1,0,1.77941176471
12033,2,1,0,1,1,2,4,0,0,1,0,0,1.77941176471
12034,2,1,0,1,1,2,4,1,1,1,1,0,1.77941176471
12035,2,1,0,1,1,2,4,1,0,0,0,1,1.77941176471
12036,2,1,0,1,1,2,4,0,0,1,0,0,1.77941176471
12037,2,1,0,1,1,2,4,0,0,1,0,0,1.77941176471
12038,2,1,0,1,1,2,4,1,1,1,1,0,1.77941176471
12039,2,1,0,1,1,2,4,0,0,1,0,0,1.77941176471
12040,2,1,0,1,1,2,4,0,1,0,0,0,1.77941176471
12041,2,1,0,1,1,2,4,0,1,0,0,0,1.77941176471
12042,2,1,0,1,1,2,4,1,0,0,0,1,1.77941176471
12043,2,1,0,1,1,2,4,0,0,1,0,0,1.77941176471
12044,2,1,0,1,1,2,4,1,0,0,0,1,1.77941176471
12045,2,1,0,1,1,2,4,0,1,0,0,0,1.77941176471
12046,2,1,0,1,1,2,4,1,1,1,1,0,1.77941176471
12047,2,1,0,1,1,2,4,1,0,0,0,1,1.77941176471
12048,2,1,0,1,1,2,4,0,1,0,0,0,1.77941176471
12049,2,1,0,1,1,2,4,0,0,1,0,0,1.77941176471
12050,2,1,0,1,1,2,4,1,1,1,1,0,1.77941176471
12051,2,1,0,1,1,2,4,1,1,1,1,0,1.77941176471
12052,2,1,0,1,1,2,4,1,0,0,0,1,1.77941176471
12053,2,1,0,1,1,2,4,1,1,1,1,0,1.77941176471
12054,2,1,0,1,1,2,4,1,0,0,0,1,1.77941176471
12055,2,1,0,1,1,2,4,1,0,0,0,1,1.77941176471
12056,2,1,0,1,1,2,4,1,1,1,1,0,1.77941176471
12057,2,1,0,1,1,2,4,0,0,1,0,0,1.77941176471
12058,2,1,0,1,1,2,4,0,1,0,0,0,1.77941176471
12059,2,1,0,1,1,2,4,1,0,0,0,1,1.77941176471
12060,2,1,0,1,1,2,4,1,1,1,1,0,1.77941176471
12061,2,1,0,1,1,2,4,0,1,0,0,0,1.77941176471
12062,2,1,0,1,1,2,4,0,1,0,0,0,1.77941176471
12063,2,1,0,1,1,2,4,0,1,0,0,0,1.77941176471
12064,2,1,0,1,1,2,4,1,0,0,0,1,1.77941176471
12065,2,1,0,1,1,2,4,1,0,0,0,1,1.77941176471
12066,2,1,0,0,1,2,4,1,1,1,1,0,1.77941176471
12067,2,1,0,0,1,2,4,0,0,1,0,0,1.77941176471
12068,2,1,0,0,1,2,4,1,1,1,1,0,1.77941176471
12069,2,1,0,0,1,2,4,1,0,0,0,1,1.77941176471
12070,2,1,0,0,1,2,4,0,0,1,0,0,1.77941176471
12071,2,1,0,0,1,2,4,0,0,1,0,0,1.77941176471
12072,2,1,0,0,1,2,4,1,1,1,1,0,1.77941176471
12073,2,1,0,0,1,2,4,0,0,1,0,0,1.77941176471
12074,2,1,0,0,1,2,4,0,1,0,0,0,1.77941176471
12075,2,1,0,0,1,2,4,0,1,0,0,0,1.77941176471
12076,2,1,0,0,1,2,4,1,0,0,0,1,1.77941176471
12077,2,1,0,0,1,2,4,0,0,1,0,0,1.77941176471
12078,2,1,0,0,1,2,4,1,0,0,0,1,1.77941176471
12079,2,1,0,0,1,2,4,0,1,0,0,0,1.77941176471
12080,2,1,0,0,1,2,4,1,1,1,1,0,1.77941176471
12081,2,1,0,0,1,2,4,1,0,0,0,1,1.77941176471
12082,2,1,0,0,1,2,4,0,1,0,0,0,1.77941176471
12083,2,1,0,0,1,2,4,0,0,1,0,0,1.77941176471
12084,2,1,0,0,1,2,4,1,1,1,1,0,1.77941176471
12085,2,1,0,0,1,2,4,1,1,1,1,0,1.77941176471
12086,2,1,0,0,1,2,4,1,0,0,0,1,1.77941176471
12087,2,1,0,0,1,2,4,1,1,1,1,0,1.77941176471
12088,2,1,0,0,1,2,4,1,0,0,0,1,1.77941176471
12089,2,1,0,0,1,2,4,1,0,0,0,1,1.77941176471
12090,2,1,0,0,1,2,4,1,1,1,1,0,1.77941176471
12091,2,1,0,0,1,2,4,0,0,1,0,0,1.77941176471
12092,2,1,0,0,1,2,4,0,1,0,0,0,1.77941176471
12093,2,1,0,0,1,2,4,1,0,0,0,1,1.77941176471
12094,2,1,0,0,1,2,4,1,1,1,1,0,1.77941176471
12095,2,1,0,0,1,2,4,0,1,0,0,0,1.77941176471
12096,2,1,0,0,1,2,4,0,1,0,0,0,1.77941176471
12097,2,1,0,0,1,2,4,0,1,0,0,0,1.77941176471
12098,2,1,0,0,1,2,4,1,0,0,0,1,1.77941176471
12099,2,1,0,0,1,2,4,1,0,0,0,1,1.77941176471
12100,2,1,0,1,0,3,4,1,1,1,1,0,1.77941176471
12101,2,1,0,1,0,3,4,0,0,1,0,0,1.77941176471
12102,2,1,0,1,0,3,4,1,1,1,1,0,1.77941176471
12103,2,1,0,1,0,3,4,0,0,1,0,0,1.77941176471
12104,2,1,0,1,0,3,4,0,0,1,0,0,1.77941176471
12105,2,1,0,1,0,3,4,1,0,0,0,1,1.77941176471
12106,2,1,0,1,0,3,4,1,1,1,1,0,1.77941176471
12107,2,1,0,1,0,3,4,0,0,1,0,0,1.77941176471
12108,2,1,0,1,0,3,4,1,1,1,1,0,1.77941176471
12109,2,1,0,1,0,3,4,1,1,1,1,0,1.77941176471
12110,2,1,0,1,0,3,4,1,0,0,0,1,1.77941176471
12111,2,1,0,1,0,3,4,0,0,1,0,0,1.77941176471
12112,2,1,0,1,0,3,4,0,0,1,0,0,1.77941176471
12113,2,1,0,1,0,3,4,0,1,0,0,0,1.77941176471
12114,2,1,0,1,0,3,4,1,1,1,1,0,1.77941176471
12115,2,1,0,1,0,3,4,0,0,1,0,0,1.77941176471
12116,2,1,0,1,0,3,4,1,1,1,1,0,1.77941176471
12117,2,1,0,1,0,3,4,0,0,1,0,0,1.77941176471
12118,2,1,0,1,0,3,4,1,1,1,1,0,1.77941176471
12119,2,1,0,1,0,3,4,1,1,1,1,0,1.77941176471
12120,2,1,0,1,0,3,4,0,0,1,0,0,1.77941176471
12121,2,1,0,1,0,3,4,1,1,1,1,0,1.77941176471
12122,2,1,0,1,0,3,4,0,0,1,0,0,1.77941176471
12123,2,1,0,1,0,3,4,0,0,1,0,0,1.77941176471
12124,2,1,0,1,0,3,4,1,1,1,1,0,1.77941176471
12125,2,1,0,1,0,3,4,0,0,1,0,0,1.77941176471
12126,2,1,0,1,0,3,4,1,1,1,1,0,1.77941176471
12127,2,1,0,1,0,3,4,0,0,1,0,0,1.77941176471
12128,2,1,0,1,0,3,4,1,1,1,1,0,1.77941176471
12129,2,1,0,1,0,3,4,1,1,1,1,0,1.77941176471
12130,2,1,0,1,0,3,4,1,1,1,1,0,1.77941176471
12131,2,1,0,1,0,3,4,1,1,1,1,0,1.77941176471
12132,2,1,0,1,0,3,4,0,0,1,0,0,1.77941176471
12133,2,1,0,1,0,3,4,0,0,1,0,0,1.77941176471
12134,2,1,0,0,0,3,4,1,1,1,1,0,1.77941176471
12135,2,1,0,0,0,3,4,0,0,1,0,0,1.77941176471
12136,2,1,0,0,0,3,4,1,1,1,1,0,1.77941176471
12137,2,1,0,0,0,3,4,0,0,1,0,0,1.77941176471
12138,2,1,0,0,0,3,4,0,0,1,0,0,1.77941176471
12139,2,1,0,0,0,3,4,1,0,0,0,1,1.77941176471
12140,2,1,0,0,0,3,4,1,1,1,1,0,1.77941176471
12141,2,1,0,0,0,3,4,0,0,1,0,0,1.77941176471
12142,2,1,0,0,0,3,4,1,1,1,1,0,1.77941176471
12143,2,1,0,0,0,3,4,1,1,1,1,0,1.77941176471
12144,2,1,0,0,0,3,4,1,0,0,0,1,1.77941176471
12145,2,1,0,0,0,3,4,0,0,1,0,0,1.77941176471
12146,2,1,0,0,0,3,4,0,0,1,0,0,1.77941176471
12147,2,1,0,0,0,3,4,0,1,0,0,0,1.77941176471
12148,2,1,0,0,0,3,4,1,1,1,1,0,1.77941176471
12149,2,1,0,0,0,3,4,0,0,1,0,0,1.77941176471
12150,2,1,0,0,0,3,4,1,1,1,1,0,1.77941176471
12151,2,1,0,0,0,3,4,0,0,1,0,0,1.77941176471
12152,2,1,0,0,0,3,4,1,1,1,1,0,1.77941176471
12153,2,1,0,0,0,3,4,1,1,1,1,0,1.77941176471
12154,2,1,0,0,0,3,4,0,0,1,0,0,1.77941176471
12155,2,1,0,0,0,3,4,1,1,1,1,0,1.77941176471
12156,2,1,0,0,0,3,4,0,0,1,0,0,1.77941176471
12157,2,1,0,0,0,3,4,0,0,1,0,0,1.77941176471
12158,2,1,0,0,0,3,4,1,1,1,1,0,1.77941176471
12159,2,1,0,0,0,3,4,0,0,1,0,0,1.77941176471
12160,2,1,0,0,0,3,4,1,1,1,1,0,1.77941176471
12161,2,1,0,0,0,3,4,0,0,1,0,0,1.77941176471
12162,2,1,0,0,0,3,4,1,1,1,1,0,1.77941176471
12163,2,1,0,0,0,3,4,1,1,1,1,0,1.77941176471
12164,2,1,0,0,0,3,4,1,1,1,1,0,1.77941176471
12165,2,1,0,0,0,3,4,1,1,1,1,0,1.77941176471
12166,2,1,0,0,0,3,4,0,0,1,0,0,1.77941176471
